Z,Y,X
2.504821831758811,5.213135595708128,6.712107677340457
0.5471469292392941,-1.8919189666463154,1.4787324578796373
5.2346468006802525,5.820977567642444,9.071131844896135
2.886182739593646,5.32129925986209,5.06578894082953
3.990052054105353,1.8521304623275299,6.435777426338622
1.2158467701703723,2.408067584602283,4.491911124406885
4.473702641010507,4.521615054873838,7.203842525560231
4.390206680709884,1.5114611440062036,7.491527790749111
3.033317714704848,2.1941481088991837,4.108011876799201
0.09415471489571514,-1.3456955345503274,0.800923238579036
5.49088135043369,5.041380924731894,9.008278139555197
3.278366358676962,2.865672421647423,7.159288809138815
3.601615384835445,3.3520645644022142,4.871166062147363
2.5909603342912693,0.8659363269235216,3.4660797208098444
4.949065508654432,6.061681983173699,9.730683089406611
6.422901068178772,7.993156802072784,11.721980781822595
1.1278232550576486,1.0384146852016032,4.0888833325717995
0.06977171021207162,2.0079960371457966,-1.7374607505643793
3.885968284512626,3.784382182112861,7.165880973092205
4.081991064684342,3.435761875656114,8.928586850162912
3.4008930308582377,-0.6692799616030376,6.249594887449687
4.407858990196214,5.718392635329403,8.948838421802266
2.9300297860510964,0.8398415062542992,6.433026207631215
1.7963843090423088,2.5487211514709256,2.95064677289819
3.3577398054465903,1.2972420923027768,5.023785071553876
-0.1447285733711574,-3.186646297117597,-3.6347313093943727
1.6576293241454159,3.69799217083034,5.52088421007388
2.665526859250794,4.470244295459636,4.307833273161436
5.106366915013064,5.038431420340016,6.210804705180719
-0.30800213277315525,-1.1185689813742914,-1.4906233066313075
1.1155724105415254,0.504553583170825,-1.1761453517921336
3.370656254553623,2.832319935646011,7.177500656559937
4.2394160215517775,2.8982138523309082,5.270619365247424
5.314699391407353,2.747863606987528,7.9252082829830215
2.3968697695962398,4.139887764326675,4.39299439591902
5.5090631574972315,6.322042956279919,8.089435749052111
1.7232093665809771,0.3596093882234048,3.457704598789457
6.973305285811816,7.512696980772721,10.011855663047811
3.153065563360377,4.866544714014945,3.109261635125713
4.617720371620277,8.655966285768146,7.687858934599496
3.0145770726486374,2.778317129449449,2.2590763731657244
2.3771530250848403,4.510589074160064,1.5606397415122228
3.744047321293265,6.284334619420226,5.609606311003943
2.9244562400081207,3.863735309475715,3.6832428763968106
4.564673404039451,4.018056038131104,7.234921451438495
2.899293672200339,2.4663487385970146,5.004679911049449
1.4609979946573286,1.3745850696177118,-0.6471609216800269
5.517229493626201,3.5483011861472242,8.88353975519414
2.76762838264859,4.778246424710226,4.342761000116285
0.284017337918391,-0.2670597898085465,1.327612490207992
6.785078886234628,7.53457760804904,9.985471166834827
1.8636102123672362,1.2174956185521344,4.578116714459546
-1.5913354353579807,-1.4926490172923927,-1.4820547659262817
4.0780070490336335,0.26411436878427175,4.7428290284777015
2.9889875285169483,3.9838711787813184,4.1798551679147815
1.4549008616451242,1.924952403262158,3.453116047780112
6.411462731343478,2.835430362695712,8.343627429397216
0.27197821047039605,1.2827224010585145,3.2635568016248007
3.472547224185939,3.428499744704868,5.758256236729906
8.750237486234305,5.025719793059665,13.972369556383102
3.968098000949365,6.225533706461825,4.021920622533182
0.8336400936258728,3.3281315590179235,2.542273348990088
2.4726401574876,2.753040938115703,2.843360475985787
5.7505998102019396,6.284530577816558,6.604774035558037
4.750324277991082,3.810191324027807,6.469832315273332
3.7864865950521103,2.504496444917623,8.839418160868552
2.9027259933696263,1.129259971487212,5.891734879980124
3.170247460446119,2.7156865328288973,4.495718249275086
1.9179064568591722,3.3074937002328912,0.9139920752375927
-4.028546061881627,-6.1965947964740495,-5.693447877143257
-0.2784172179184967,-0.8305383650924096,1.8773634472590945
2.2175742588206386,0.5953445903054551,3.081627488727636
3.4457477299727546,4.345706402157304,5.103096542356599
3.82487174020097,4.417177455951399,8.173845743331748
4.119343014415579,4.660763525644011,8.76229702260811
3.2389912890041255,5.608153827216084,3.518047746111076
4.821586444773288,2.583056984941339,8.122856727509733
1.457209536890283,1.82068653149152,1.7022630918699058
1.865976792203956,-0.17306608305995974,4.132866078323806
3.4903561313595506,1.330856727097287,3.182633124871398
3.920055723407912,8.442924164292718,4.491431120650839
3.166920867618226,6.151266332661725,4.604123194007177
3.002543509789233,-3.4217659111161107,3.6511622079881048
5.313013533932114,3.892220551540122,8.394966355120363
2.4917798162261255,-0.09130929155695222,0.7533520850422386
3.094381838574423,3.09432342286054,3.9944259371041455
4.9991123706030605,3.165971035584917,8.178281900067521
2.2469742146281795,6.6538449811435605,2.8828485381063778
0.6186298287730145,0.0625175206413936,0.08645553532816752
2.7708586051938515,2.3070934065474433,6.740701231761355
0.2087059376344369,0.9338230598429559,0.508292566721286
3.2400670824000803,5.0272250942866,8.148244804644031
0.15077968889379667,-0.36532165037522457,0.9206369708181382
2.561539053559132,1.0345731649140242,4.317361022298557
4.390513442507946,5.17652750093377,7.144824920956118
4.390096325664755,4.3698647175776415,7.432715257000049
3.725642140270987,4.123445645862308,6.314037672703234
2.608168948735028,5.6557623818333225,3.152568027935089
3.6156256261476916,3.3377830026043513,6.409307322684068
3.390612183774389,3.2031080129976157,4.159276525340049
0.7282117069405425,-1.49632601395222,1.7720128583017822
-0.8860697338429802,-1.3857884713437936,-2.1809739239313397
3.5964360850026567,0.15428271581867836,5.847752822114246
4.677791293816295,5.364232824412137,7.542135569566568
7.215859182213712,8.075324779781146,11.533959051440247
4.381858811788394,4.882777490818563,6.628214519444954
2.519483988875001,-0.5878138399186095,2.115442127164671
4.147430597156058,6.992619465414597,7.645406762232584
5.740136700729802,6.50166958374305,9.96175974187327
3.0533993273046005,3.441119903214932,4.175432722883556
3.4465690918258556,4.58744399199678,6.493107286598094
2.0015933798853265,3.649093893722324,1.9611103765075537
1.2607670343844364,-0.7145826472932266,0.16579409928817568
5.026255633684464,5.327686617197552,5.991792804776696
3.7638089282138356,5.983194002990088,1.489971562129245
3.446280237084199,3.3387945295838204,4.929896378153081
1.7160279887974577,2.2085629587285194,2.8593609606092407
1.7559521764652488,1.4197570313813954,5.761612891387769
2.9994110264352645,-1.5843559993314975,4.435365214804252
1.9635464470093675,2.3787269096780914,3.487978332654747
6.902966252562277,8.728913746674527,11.089661421184154
4.090593287765297,5.135300867017882,4.976929798163922
4.9031347452933005,4.751982011969715,6.541738385171441
1.6047348287876408,-0.03614472415567316,2.926847499421902
2.416338665983408,2.7154364317229436,0.8843963018126599
2.624796103702157,2.466771265428871,2.8278016637153027
4.51353963079668,5.209822517268998,8.030041298869758
4.873665828207364,3.0012171485478536,6.0107714782544654
3.664157434261901,9.152633402955088,5.460496638873738
3.735155689954124,3.9132257082162756,5.6347108377120145
4.369915129345808,2.78985395316277,4.461030015975443
1.9396411772527309,2.3627496670560633,3.8373274079181066
1.5767116672988832,1.163863051365652,0.7863261400654749
5.189960519959643,5.205841349966133,4.204355711449493
4.432732335452659,5.265322052955426,5.6417243697075055
3.4285349288423173,3.1826524750246774,7.989764694953257
0.9222735860149842,-3.3647341244042734,0.29287741418926494
3.222581698856687,2.3596714012497193,5.607022627675414
1.3499330395081306,1.433870976702881,3.067697308760321
4.108961036781141,0.5231698044728246,8.803441310948148
3.6220132325692687,3.111597663370065,6.933892619394716
4.5747025752894155,1.7303750889909844,7.560791008886333
2.5001162179379137,1.309342431744732,7.773367704662885
3.5240466634679963,3.8679879137059423,4.3782374669417825
4.6792426164073,1.426760195350235,8.227926378295145
3.64800752247063,2.4197278736981325,6.2366375202438835
4.038415419752429,1.9396498622302865,7.671604888144949
2.9513127224930527,4.763335424279233,3.818514784943979
4.827307418457206,6.194522550219721,6.425297216929644
1.729519002061268,3.7638766560974277,3.9719957449111494
1.1729873977003258,0.767410176509818,1.7976479045549727
0.6363681245296435,0.7290883031768157,-0.40083810394619057
2.4105557724841034,1.9508597383418704,4.683956434305434
7.605156130426076,10.767164425972346,8.855503297416158
2.7394957278348593,1.5936966702957536,2.4062663162875246
3.2601997228294133,3.6664129282935836,6.208596277515203
2.970059288126804,2.2814996144237876,6.407336266977866
3.6991251707835318,4.125933843198356,3.94835223659721
4.673348686208553,3.7727748644374355,6.690413287220234
2.0058234365127072,1.198357625564668,1.503628487945323
3.323671128963934,3.0624024321999705,6.311576809738207
0.8068014754167865,-1.677580496942039,1.4693643834981578
4.8123099843356805,4.310661303377445,7.13044975694139
1.917667580728218,5.839898633409401,4.5966736480108805
2.1871901243086853,1.653296998938134,2.7951975562463036
3.2307235270730312,1.7386511991436187,6.638425594005973
2.005253692550582,0.4754840052024707,3.937757862706566
3.4019875340933368,2.2845890618083375,6.3130367177381
8.92762390204472,7.291597912658889,12.810274193978746
1.4174737968208624,1.525212403531249,2.8547221228604203
2.6849359893336686,-0.4989426958415675,6.1909008072540335
4.825717521470748,2.968926983006817,6.872096035815974
4.4423962206475585,4.56752241502278,5.399100805239665
3.3219834744671233,6.571566009345693,4.0049135574921255
0.7137987275533964,0.4833854730730568,2.5601833784497066
4.906823414372127,6.4967309787791,8.396267299303464
0.3647663113952424,1.879966648786866,-3.3181181410027163
2.1291888366746727,4.36092738809556,4.6413478437834925
3.009272617567135,5.3884770227262955,3.382454338492299
4.531065859516618,6.3838732828386044,3.8387049326801095
3.0014692220920103,-1.0126071547358273,4.120420669721364
-0.21641069026545612,-0.02973772910982278,-0.1467754426510259
1.6885244541801023,2.1914593468669796,-0.8104540638635416
-0.789104237922341,-2.3268507781673082,2.0491109643580794
5.035154013050883,5.443872150069716,6.6954615910660555
2.876636666649916,1.6842501961431873,5.4609452057786
3.9177680983593,3.479232861602628,6.72244671998318
4.635552447186088,3.3215054406980054,5.2790089884354305
5.132926646421845,5.686953636111594,8.41053454505799
1.4929942296481025,-1.6929003651153793,4.980026065027957
2.344168700136165,3.432751070458612,6.195994046534233
1.190600287917186,5.296331674617246,0.8906795804960566
4.61168736427741,2.9285396007321487,6.4141522494781436
6.918851887718539,10.35754238487167,8.506929954121501
2.0118183312860705,4.0579938622007745,1.18983310060223
4.5209417792839535,6.5757948274026585,0.1291616897301413
-1.9936194523577244,-4.107374317374115,-5.082787436777983
4.82151705290746,5.217972187468758,6.7311995390852495
4.134212563505134,3.6043265719718094,8.767895786792636
0.4805652193395784,-3.631617515993453,-0.8210529184447981
6.397133759849155,5.005212885946995,5.728665816132776
6.657736555083243,5.601083499663831,10.31871025082402
3.512808099125646,3.220871161231433,5.1940007055725665
5.3270956291503,7.334019109069828,8.069224245055219
2.4541980758663238,1.8003908177560783,6.2569494309624485
4.4456109604754355,10.127494650904149,7.656314865401838
2.53558256557973,2.536539692373061,5.773800959028564
6.477162755398792,5.940817110094611,8.501258233492756
5.520839098797721,3.2416253007465348,9.979794910238743
2.286464662552494,3.5762705779765063,4.401277737906401
4.864531238477651,3.8934640787745556,6.999661162945785
0.9838525807713947,-0.9037583100229076,1.2521934702098831
3.554504310185293,3.2267327946001623,3.7998698710839873
4.149785746032682,4.762740379921944,5.52599802668912
5.286050724048201,5.311045698340109,9.82019749247107
1.930738221648513,1.1777627252271785,1.6378296727463515
3.114048163841406,2.550750486154806,5.386537503291235
2.483341528940196,2.6442026417069884,4.145871480891515
1.7851591575247883,1.7157711442989405,0.5223692602234147
5.8576085096653,4.577638589040317,9.705267269208832
3.8446775542436162,5.855060662691264,5.979496686363231
2.9863357769858445,3.4227711900050712,2.7775082712694834
4.312404679256429,5.3232926025081255,9.407443523269038
1.9343650994005679,0.004323634173041491,4.897546382462552
-0.9108604459718195,-1.2666632355086478,-0.6630447449284371
5.187014043344016,4.132121673553113,7.812742254817164
2.029112977213683,3.231827422769225,4.189620811445665
4.862012012352299,3.6247961611640367,6.786665678956742
2.480987762881402,3.9166179141262,4.022819013207097
2.2626083303071245,0.8981488551075336,5.087121266936954
1.767183326138436,3.2734166707081327,-0.25347503498460267
3.448331865623934,1.0402767615777004,4.783317774829775
0.5889608223758676,1.5079296292865976,0.2529354620590608
2.217673771695492,4.320037015213392,3.5451088109896856
3.133468753527087,1.5549678514385044,5.246507621747204
-0.07196307839411897,1.994607652827174,-0.8491502546621531
2.426759564760536,-0.6937572212983145,2.793196592340806
4.9908753933883885,3.702461312585303,7.432460558014571
1.3890398672446398,0.7279016188535224,4.269057887828678
1.0883182531356963,-0.2421056408368305,3.0239625281979237
2.2398152998228333,0.9008352981129586,2.955811195009628
5.629010585062789,4.041029392968074,3.2724115614175417
4.926895146791923,3.709696055712298,5.697225406790513
5.638498237134877,4.820179650623825,8.362796741445656
-1.1544578794647933,-2.415718004910268,-3.6778235139340594
1.596441350183255,5.456584659927661,1.704145403926651
8.684814147765188,9.592500646074415,16.936697138522536
4.543214462797307,7.168056610026987,5.0586659601189
1.966190211438077,0.33397722296881716,1.8477838714432298
2.1553631607358366,0.3640892165453793,1.8901791680064373
3.405053121417957,2.072870651677432,6.736369647164977
2.339697414034639,2.0952331483026696,3.3496161220666245
3.68975880058934,2.9450009903878054,5.414924368212019
1.2554833246530503,2.4050290797556437,0.6462554201180639
5.234695291041745,6.323462194528455,6.583604996514131
1.2218033821629128,0.30961701999873636,3.6461284635814586
2.556993473741916,2.5822570235238245,4.021284294288916
3.239866770917975,0.2544170549344522,5.104768632851149
-0.09435712892202863,-1.479902985757717,-0.44239617473732495
3.316576665652735,4.559124456176607,4.269263847657541
0.4250797965063131,1.2466962784484457,-1.1446486602535701
2.972173485568833,4.872735294241812,2.4728725742328677
2.940376722415325,0.3660740447779247,1.570127010020291
3.2003856140119313,2.5904904998784817,4.535630728585287
3.659650809259229,0.5153843462221235,3.0979829769023977
2.8337968095764405,3.4990114258532756,5.10536396558121
3.082896828351843,2.020186687558084,2.356083740901515
7.3452454473015925,9.08951150496274,10.12504441084291
2.852721115187857,3.959469629022659,5.164178844107483
3.32605775647206,4.2119756428105655,8.741267751964182
2.049611635852256,1.6993577553448984,1.637877810849446
4.183386476964532,5.063609987104117,4.451259535585379
1.2233064038445947,0.9493572307477522,2.0178821371271125
3.6634005313005673,1.9514653466558682,3.6868357501790667
2.9537983716396146,4.034094180346909,3.652734285772562
4.9567731591299395,5.113529882356482,6.689142188785227
1.2942427267749919,0.5417766347150403,3.563676092961558
2.540950568796328,2.5689878735906615,3.8459555292292906
1.9026332022403043,-0.026069172466996804,1.586353419359849
3.388434247578066,4.428874043860347,9.617608509250369
4.324204863088997,5.614114509082407,3.7793207529890243
2.226098665874845,2.1611333748544928,3.8585914544993307
2.339838280337638,2.053503318859453,4.022793223922474
3.016691009501818,6.270808256088533,3.140594554470735
6.25760216708659,10.025102620508667,10.166011625462588
1.1196500331266284,0.20136406305915955,-1.1729330117704273
2.135837327584465,0.9155749779186249,3.825535490012473
3.5830455531692715,4.424240949850817,8.872215700549686
3.8364222895520945,2.545680893734301,6.820984645738319
1.2758895892317674,2.0774347290888056,6.353405007142211
-4.081953317657055,-7.173394781627643,-5.922529767246061
1.0858243872863493,-0.5449671229269559,-0.25743015472102293
1.2608643831677488,1.1272720636677243,2.7792611319180276
0.839104387680282,5.0222668966525355,2.7496886420132514
1.316205901960236,1.5638795318007626,0.3614027041527177
0.8564046209208449,0.010481967902192246,-0.7513114161989569
0.6621335310529757,-0.3303092278621491,1.9522751488985146
2.9537246467637934,3.3489892988769645,5.248771958955269
4.4484569754843335,5.536199741503454,5.135818892076571
3.621912293444305,3.8247134876304125,4.592964763808568
1.0360424427376147,0.11562842896660996,0.8715588803429039
2.301988870205136,4.2467165570165974,2.517871232640033
2.8557526249885647,3.4882462754489905,4.679327628335464
3.348558418854064,3.769010566299113,7.603289376566766
3.3709843802094634,4.375695850262527,3.4728956038876895
2.3744417658766954,3.9675828066367744,3.1116789047383007
3.0190107086745686,5.194306155675877,8.156598232193772
3.416431909334758,5.390828177400224,3.2170061179961387
2.2340597610873485,1.4619583948586339,4.0999593857668195
2.384044998876825,-3.937016834703936,3.5477698846444072
1.93136330137752,1.5567960246679944,1.1958771434226703
3.5508933858980476,3.098007317426615,8.466221784454932
-0.13395915255829083,0.13711165919492158,-0.3580418567207243
1.679639310006023,3.557678734884627,2.148839379780046
5.197538444629274,4.46483993057303,7.767520037975222
2.649598976071989,3.244080276610071,3.0644462198765665
4.791863081494496,7.195291094534468,8.367952702564184
1.2087727732685285,2.6270156152043858,0.7382158849955602
1.9583904208478586,1.664442916841832,1.0968912373212627
2.2836446648557147,1.280554285119066,2.9933017277766942
4.770397341050868,7.1618182011393445,6.290682401521789
4.24209929775921,3.143724570487539,4.981611350783136
4.9155067617372366,3.12246314784834,7.067941882547868
2.532548933128742,2.4678439782490322,3.697923751493202
0.9925414449104983,1.2585740549244675,0.06011887810870742
2.73279043784198,0.15595216342013973,0.6611580981600946
1.994973809873994,-1.3119775181040487,3.0821269504669573
-0.1424395324207257,0.6569849207407561,-0.8228713929902229
1.9248878187701408,0.08146677609583985,5.032506984569233
-3.060608155067327,-0.7943679862012232,-4.806055451932289
4.301380636075979,5.086645470792226,9.570294159802291
5.954440412729571,5.712992085676401,5.693520069431706
4.517529930347431,4.917121900303372,6.764462211720263
3.528005609101874,5.303903150047578,7.512428874846053
4.189766190598314,3.1004120680437586,6.289539352194688
5.631104114431055,5.751932980585811,10.411825660937682
6.338544623725777,3.1966971264348754,9.48494410602989
2.2462578628336733,1.5903080116851211,4.719717195586741
3.048055787576631,5.281904826583514,3.0577767218395726
1.3935861204652074,-0.17209988208784788,3.377673910072643
3.7736348240791986,5.069018125134811,5.807970318028648
4.348284816067941,2.9902275828195815,8.095825799922087
6.647608312542512,4.420302624250969,10.345593855921514
2.8535466282725976,1.514098920687634,4.406455267334732
1.6907785622093683,1.7820218617372434,1.3914732236067233
2.297135231273396,4.878155936718633,5.259782220175712
3.4170003591541755,4.605481920579369,3.5809260784772627
3.3977919416839235,4.980622823142254,6.155060868156226
4.404901370049575,5.579309971118964,7.392905774861883
0.6190904217283322,1.2477000066817696,0.25872075719965104
2.9577357971471034,0.9316689952787209,3.5860495337502805
2.138742534864092,3.593711248448522,0.28009498376222686
3.5707295207898087,6.261097665330177,6.480837294346591
5.855193896193769,7.263836156015412,11.565055608762307
6.337048757898658,4.959084880874286,10.700474568889168
2.986809410834804,2.118032492861957,4.977732048127104
7.906889402342155,7.40666000653048,12.412673393581933
1.1841876989292983,-4.299097614563455,2.3872763917507203
5.050342644527252,3.2969728062217456,7.228352728370822
4.114031062773401,2.981885046629295,3.5621889399934084
4.081735599294761,5.030993918376406,7.416984499039867
2.352277690533378,1.4304842745729198,2.411122045229481
0.22760785405515627,0.08070567076157462,1.3899595412611538
2.6159461848354795,0.7145140504106915,5.701785330302429
3.39615533945536,4.12498190128113,3.691751695550246
3.801141413968894,5.921010070423613,6.274956126057338
4.84724540309707,8.952473458042034,7.586519138724283
4.0806713316375065,2.9880327066351313,2.4204777090812843
3.415944264255905,3.752309449019914,9.598897666477033
5.489349929353255,4.298716758514672,6.7482403912785
-0.5313520959249916,3.462353646553578,-0.3401617208463029
1.9422147375173975,-0.23917881698526355,2.6020726103810263
4.589392855278116,1.6248717265102877,6.197224130115783
1.9313362475304836,0.8866965453661624,3.857603972545505
1.6770858003561515,0.88832516049039,7.085481031513633
3.532091591530873,4.652547629681678,2.6224219373265325
1.771116761192138,2.44661551071217,4.4807498122139275
-1.3144549859560373,-2.767975851229642,-1.546887971178519
1.186077636339229,2.541654844236554,3.1985454235040036
2.8259346373082628,3.4987733000279646,1.353434216571701
2.522027718643038,2.544988638085601,0.8636984261134755
1.001258070788119,4.765730229785431,1.5005451406298664
4.886836579431941,4.906911126837432,7.814347839668109
3.7204005441053374,6.153050691794008,4.111722880889449
3.369539374595161,4.116174022244916,5.12420962584565
3.9988218194663996,4.418351886854449,4.214473298679073
6.590012976507026,8.967774786356069,6.201589453131886
2.7788565294402847,6.256732123194732,7.116533991837365
3.320203638376582,2.8240126486907267,3.479844279716455
2.801872661511659,3.4994914072219925,2.7423590589312914
4.610439325598618,0.11532547877691268,8.376012826842219
4.253943849581211,7.745651470971579,6.071463740354271
3.626830146935098,3.336725156632729,5.950273352776238
4.1116723228526215,6.030333161832781,5.408324488827144
-0.6182964872458476,0.4531723151797842,2.9127128178420945
2.543120925083105,4.181562894508268,5.422563782769236
2.2567522028359996,-2.4269400365816804,3.5202979571429265
3.8629141428936675,4.466229819367251,3.2245387121667477
3.486686812940567,6.531698932982205,2.9390351531240415
5.858229627805663,3.101633934079573,11.638322413560974
3.725753818758398,4.401972677440315,3.902677750650351
2.7338640975275417,1.7602229239918983,3.161898430384995
0.6608210459012147,1.294978662415737,0.09582575675393912
4.374616236018866,1.3404401163458974,10.07872901698922
4.300298374615493,4.574170648686037,7.498394936553988
6.160630726241546,6.120196242679569,8.361721723871442
3.6764931716561158,2.821923178771039,3.7078151163789057
2.701090576653842,3.5309220964215613,4.089667603760658
0.11460944741157997,1.8596096624402574,-0.8078398314648276
3.3403953162681272,3.273959696070642,4.479226246687026
2.8999666230956533,4.959218221322583,6.586166486767366
5.616869946857155,7.7462821232219605,6.880328544766311
-2.625374527873049,-3.146792642886098,-5.652793323381244
0.08830829445538058,1.0671385930905362,0.5642835995824276
2.1588500152774417,1.4671334497775446,3.2008754454521515
6.108522642641906,4.6040782000109965,10.034997120668233
2.042756726737308,4.446699219738634,1.250244388750528
3.3881232659345675,5.167182077298957,5.075636817578425
3.673732010235808,4.119192140861301,3.817058442071449
-0.5769627223219764,0.9550653312194706,0.10228064262708858
1.6930767506687445,1.7492175883652659,4.049597302417103
4.491909857331577,5.79895931721842,6.777350087842788
2.8749888143394196,-0.9437266763836645,0.4397541096623656
6.647518454103462,7.452513431691868,11.101386738018117
3.923345714150714,-0.396670707248167,6.367864868627903
3.0755064214185928,0.6495434125474566,3.8251059088375214
3.322542775322106,3.1008598040617232,4.8660724955996155
4.324001031310283,2.453402135232472,7.101162775119299
5.772958525393097,4.487707082740885,9.206217358073863
-0.1308080974483259,-1.384202926514582,-1.8194669693811958
0.6901284254522211,-0.20452369689604666,1.1243101276378378
3.4850618399575466,5.151920132898347,3.8831302786007997
2.6354613601251575,3.6464071009389984,2.366428722520345
4.805394431364835,3.687813704130411,7.929066382592516
1.6878504598655784,1.3287835250076447,0.43182051295644763
2.4610133777069674,3.5825293875366,2.5697503922411764
2.0998361301921813,2.2547452063340185,0.8916995808335098
4.139795006888756,5.43276531460897,5.904187110741393
1.455160728590638,2.545543227888488,-0.7229515761798289
0.9406078665325452,1.338557379017122,0.8245237283535658
2.520889689685246,2.6444803573503903,7.926377622364875
0.9247510864765962,-0.9098866426799759,1.6996169600734052
2.575535298029319,1.6504147855304279,1.623527834285964
4.938324143070563,5.244300968373963,12.783501545500165
3.9653773541700503,4.28295327138799,2.2003158150433166
5.082831861418882,6.496802212464899,8.373076821917813
4.310052478372468,6.42572447684254,5.949786292848229
0.9484067171760953,2.171098227925936,0.7733346941941571
1.6518579071467103,-1.6334962710899696,1.4025503140018045
2.556580644021323,4.831589189273042,2.787526250302583
3.6838518528285866,3.3580886248953066,5.032661791065259
4.935088239803991,4.523787418403001,7.392404818312634
3.821533921223376,5.87783030230298,6.509444402981066
5.755774883672284,8.346550529255701,10.633559130547074
3.383185194833999,9.0579537687508,10.047629264531178
2.834105963917408,5.588405216280888,5.488919228526076
0.30943647881716574,0.6279172574004941,-2.8410759557456613
4.831395552985736,3.9357696474459636,7.14424646887459
4.374225619392794,4.16818769033848,5.5526385490178765
3.0517742643348287,4.470038469416599,4.2854007767626126
4.083337119619662,3.9271065281626467,6.495856320983137
2.167250373750478,1.6980834753183423,4.236148467974204
3.807503303447864,5.559389754324194,7.097063269303847
-0.2760773691517313,0.1382131933967259,-1.0590549361528248
3.7268451091021007,5.412065426458725,5.210533305751072
0.8894359028218615,1.3799473012989427,-1.266320815631294
3.912187259579572,2.135746345522734,8.511014453497715
2.3927567793182423,1.9200685696921895,4.390395987189045
1.6001444951878603,0.41997457579065856,2.7095575015739413
4.506855311005108,2.979218657506104,6.5109569414792015
2.452622362441915,1.9123594589902235,3.5686108979140534
4.093677041597334,4.7582738827982975,6.701456942734503
0.5036300583238615,1.1743448994841248,-2.6117266513018063
2.4280069416944645,3.523803319613657,5.397184868524338
7.85254157552735,4.605683650113043,10.997474692247126
1.105811508255154,1.064075167624453,-0.5998843336195698
4.7499027416080555,3.5022717321453722,6.102958197745846
6.505439567328871,6.845486817799767,8.095937227465413
5.379386195865792,4.552922465976046,9.918561776117933
0.11746152826539902,-1.6388551567329908,-3.2268671692310393
1.9188405859086552,2.6606242903638724,-0.32493506026949914
5.908233349124755,9.410381449102251,6.12416475931045
3.7725257264328875,4.19332060329286,7.4560790237700765
0.9205704461446969,-0.8599086784992136,-1.3285003633425858
2.0280312362759885,2.095976694270899,3.109080899217531
5.513234688843413,1.898638506067185,7.724806534592473
2.6416244798333994,1.1234881395840361,4.760631715037549
4.313636906224501,6.511506259801248,4.340520376284744
2.734732698210632,4.445875577868566,0.8128496969955346
3.4868823643053406,-0.16262606770709898,7.9690394188937965
6.20032799345274,0.35050518406855957,7.713000556395121
4.094804873561045,6.381219101731656,6.651090664943547
2.6707651995878083,3.4370485489937828,4.635732987845808
1.860379590239406,-1.0296509135355285,-0.06444309534197323
-1.2379884483256332,-4.094689989462591,2.8646343797722245
3.50476772074783,3.8862077923640514,6.71436331897166
1.8750538625131064,3.7221092008081196,7.650100527509599
3.382047893925958,3.250618347425498,4.728730511490099
3.188750922298059,6.496227403301763,5.41676186489552
3.496624908746209,3.8722626419208295,3.06374111314566
7.20032609378931,7.252312056378969,13.900805458811758
4.186420510243456,1.6983241233113602,12.09587816311894
3.5128523773855544,0.8929269816530878,6.941660618498892
-0.8863362625286193,-2.1705449272693587,-2.05776779730509
3.507547291543309,1.1214178850642478,6.008020249810096
