B,A,D,C
-3.0890532006836993,-2.621711783849315,-0.8282176921949822,-0.944229929993323
-0.9827550019715796,-0.33106234627781395,-4.67335249376289,-5.412856415361118
-0.8469592743516962,-2.3169890385421477,-2.6595769862821914,-3.6176504056529213
-1.8543759854451312,-1.0787848019274704,1.3948273472123365,-1.2472949328762488
3.9084834306019185,3.9731772464004784,6.251521469181525,4.5126079017892815
-2.028558607267666,0.3356012868842777,0.8844302994205425,0.8162573724177165
-0.9482687378266054,2.5310960254299255,1.7074308247023435,-2.6754419746270726
0.09680779841735854,-0.6891835371069382,-2.65390367400177,1.2075428018246899
1.182242206136947,-0.6160553096950365,0.6585888296999347,4.864470137112049
-0.6734419648447705,-1.9706749815425693,-5.040131250643826,-1.063947070006026
-0.9547073054059999,0.4806295387060292,4.083210995238645,1.2558469903994598
-2.772383217709895,-4.056859640353242,-4.846593166156526,-1.6269078197259383
-4.54932846924313,-3.5440012721550147,-6.135726839241257,-5.512927076327666
-0.5506875289425021,-0.9127849156647351,-3.256005079375209,-4.438454049336771
-0.5707811105893812,0.6126745648218124,1.0262115954677566,-0.7067143643839865
-0.8619047850674059,-2.8326921379509837,-3.470022261332988,-2.1729068996844063
1.1156157934556994,2.7487446790159016,1.283942831549823,0.19426994149724575
1.739294379232804,1.5314778171234655,3.767400831553013,1.7433020578438667
-2.406186075967546,-2.608318479044871,-0.1003689442396043,-0.5418486024216767
-1.512806092259253,-1.9906348725179246,-2.440229843052401,1.4615244519910229
-0.165029420354396,-0.981529394856683,0.937115167516746,0.9145465881794155
1.4706979103500841,3.3679827238276108,4.728230778476177,3.3081932413952946
-1.4957693115157855,-2.7074396084354952,-3.8547227808169557,-6.102463410429622
2.7424878877684806,4.4885744464276005,1.8770276930977512,3.049454912324563
-2.041729447230438,-2.30548506707018,-3.05946756479823,-3.0154622793815937
1.4682290000751357,3.1189689957916897,4.609615553220139,2.7405808357900336
1.4008003889326024,0.2884235482702573,1.1663946507747058,2.3664123624784272
-1.4651607174028922,0.33139834446355354,1.320056998574009,-0.65761335644297
2.421489000956767,3.6606872624387004,3.5117777869745477,3.0304008755915417
1.077818783343165,-0.4806153739350141,-1.3801918072198514,0.9957249074759641
2.6357294074317315,3.2213927695164504,3.4041511945139735,3.648187641599899
0.39473120327551553,1.7183857193631806,0.6847965893270038,0.8506309732646021
-0.36208537492050796,1.0584710309683372,2.0064019835159055,-1.151344072215949
0.33868472762211477,0.517245107084618,2.126914665543439,1.5387499870861028
-1.9930162736889743,-2.77549782322873,-3.4524507413572825,-6.505372939291526
-0.27518069264976514,-0.8716967617530194,-0.9466971082896019,-2.8581325463315936
0.2501413188438431,-1.1841058215818883,-1.1457901903061771,-1.119359641822102
-1.8220881083354836,-1.3292288517175632,-1.9639035451291789,-2.2941391684871113
3.385747912722342,5.8991133718866795,5.021828750292072,4.873730516924802
-0.20533832253578943,-4.8685157495018885,-1.7630639226382168,3.435038475126647
-0.5559564963353386,-2.6152837216806435,-2.9373782278247873,-6.810189028615886
-0.44725583280435327,-0.16083358119471375,-2.4831686986637713,-0.7959156921168689
0.6071434267245304,-0.19544110201943055,-0.4299632658290686,2.0563500421523218
1.3701283405541995,0.6475374479669858,-0.05055817547130115,-0.10536257494365964
-0.7946234010927128,0.3278929825286091,0.1499024799119827,1.0826572872971005
-2.2645547497795437,1.074871555035891,0.05290115098049397,-1.3286191420401192
1.0480715815139798,3.7366051673419647,5.168796927309866,1.8031734601842546
-1.7331643777489008,-0.4785727390260073,1.046790120788812,-1.4855141422812141
1.0433813822601545,1.393179436548893,2.743221860889203,3.714158312425651
1.8745772590540029,2.0296425730499785,1.1715154539312922,-0.35883239390574717
0.6941124486262552,1.4085138876612981,3.782394941093152,5.032208831552301
0.9486652471204418,2.115832512961364,-0.20697667639473716,-0.5375808982740645
1.1576606983382256,-0.33690706640228685,-0.5660506268623937,1.357000673817768
0.042701666642356736,2.3324548012899324,2.948029992462654,2.522075002260343
2.3212077438473964,1.3679051613710058,0.971329859384019,-1.092890606281859
1.1354197367078758,3.0856345180808673,2.2708155418448577,4.197625656741707
0.5339689001334784,-3.9759980808039357,-2.220842641026479,-3.2798654912840357
0.25693297645474417,1.6077391464532835,0.7389675302712857,-1.4128405462192706
-0.6162824361766911,-2.474873164243478,-1.8073031215149489,-0.6423118296748324
-0.9983329880252104,5.661688416887374,4.544610467599132,1.5354946359158341
0.6402837760642962,-0.5184505368004754,1.1562268114949532,3.674530365161031
0.8642825900325863,-1.177405531163353,-0.7913616749218682,2.4378041179519787
0.5926489860431798,-1.0313983717373076,-0.4544924017132743,1.0787456580638954
2.4942587526500946,1.6181682732536053,6.045474197172363,5.1851833122252735
-0.5315364212663041,-1.695802564065013,-2.314195097450969,-1.8065731551398048
2.1417985948116014,2.6812431685055613,-1.5189008896125977,-0.2035844897179585
1.8189660012985562,1.386797301345105,0.4641523903839426,3.610134409763083
2.9702761470786236,1.8184973154031714,-0.42315084898351696,1.4881838719209632
6.589917482664076,8.132809695314776,8.55774647366631,3.932040107076663
0.8092417261604951,-0.35586418877407133,-1.1936817933899202,-1.7849761235997015
-1.654213633197725,-2.535051104106147,-0.9362640922784764,-1.2818826237697203
0.473040846562041,-0.4437247892133421,2.565346310718727,2.385675997739788
-3.0799463033360213,-1.9625536367762078,0.5541058595906263,-4.064110324498355
-0.19553781026655925,-4.243714922713522,-2.356316354486961,-0.9833224606353033
-1.7958576837167934,-3.7384545513971426,-2.170397591975954,-1.5388778993035523
-0.19906204501313599,-3.2747451263898903,-5.864625690269799,-3.7763003726536795
2.2119633193262525,4.6358723046116594,6.908724010087597,2.512341034915944
1.428924738495845,1.8730016480148657,0.06602725996775849,2.045981522769969
1.3828829481639282,1.8173855545689719,-4.7036699681003675,0.30488059873088913
-0.28421039814051385,-2.3258532298704604,-0.61711402448141,1.9927669038404363
0.4830648434557015,0.7132427590218448,0.49544521491743376,2.528474003977715
-4.605541074443419,-6.373587644803898,-5.5962947227746955,-5.466711972069932
0.42958095576073363,0.966466306803962,2.01223093339252,-1.5981372927107595
-2.6838732304753807,-4.196505824972797,-5.737868668503814,-6.33454169230907
-1.4488806565986063,-1.3413734037291318,-1.3560400153980303,-1.1334208785532407
0.5925877699447301,0.8437034352016421,2.6635478983831975,-0.31595215196440973
-0.6644845706900137,-2.612056382780488,-1.3873789192533326,-1.9837862097237688
-0.06267869282031369,-0.2754259989156893,-1.2601899949314377,4.125377849363755
0.21509660463203223,0.4702653092274116,-1.7781195020015264,2.525983692954284
-0.5857706928717844,-4.744917684268787,-5.7624881423259655,-3.9465764172327384
-0.42361445515710283,-0.5319732765487925,2.820188764964418,1.2350801112346252
-0.22982636368263015,0.3388082629009382,-2.103320578764186,-4.702048203390351
-2.951588742249819,-0.648072692513999,-0.07339142408813426,-0.9436739485463906
2.1853845969441186,3.4921687533696844,0.5426716999356556,0.19428177779994216
1.5100249417041078,4.71588246557781,5.518805726876656,7.708852462773274
0.4100864184557719,-0.3158735948828184,0.9431675340804644,-0.28301929792247693
-1.6570472222847952,-1.9789460182487422,-6.575821072383828,-5.4660788055700404
-0.6295654780942705,0.05169767301371697,0.6771548006573653,-2.734528358424863
-1.3500525039992772,-0.022184039071052375,0.8488243839229249,-3.03416608011494
-0.26009707420034306,-1.7241583636792217,-3.2362763176055696,-3.582880290138158
0.8273135210023634,0.06641559999273983,2.0112159332427586,1.877994182941104
1.4063426162448196,1.0142059883869359,-1.467733363529633,-1.1195293767054681
-0.17666240621248638,0.008274450687325768,-0.32988399294938053,-2.9852207040532632
-1.0246923130554049,-0.43857324983623636,1.1562160663954888,0.19440357794677604
2.1150360044268686,2.354540768800179,1.0510654560628374,4.185490597664276
1.2943948291132743,1.374047751715623,1.551998263876997,2.546280090067619
-0.7869796000197299,0.16246407593098988,3.074296474920649,2.0285397619512056
1.026737169752495,0.10079833789360682,0.5142631305259099,0.4207385839126825
2.1222331765860543,0.8616604311577389,0.9327161235050538,-3.3772174583384063
-1.0197278103711782,-2.311991777547181,-2.164322391056288,-2.3254264670118543
-0.39050995500991553,-1.0390749306635827,2.795746618586856,0.6583317927857469
0.5359639286316105,-3.699749467922384,-2.944984703329506,-2.7331825430927066
-0.8178031343167049,3.140716691426839,5.262805280856268,0.2908691996330526
1.0983600665522724,0.009495448326832578,-0.4016223033297466,3.881046858413275
0.7787157983643884,1.6360257687674267,3.6566511324700683,3.8647731407745
2.640095325392505,4.2662469650483805,1.8630875386587804,2.3074619157862513
0.14449372007325126,-2.0010029451864915,-1.4825312521243101,0.9706965972945943
-0.4797640948545776,1.5386154966840608,0.379967177489837,-0.03493194985929554
2.188124364700504,1.4744189603155937,1.705333255387517,0.6079273123697035
1.2175433495870007,4.033490560201214,2.5406946054673822,1.7144442768293389
3.350266089900539,3.3758771645142285,0.42123035283397137,6.755202996249098
-0.6084006295804172,4.166661883745231,2.897947389612768,1.777633780741772
0.4724878113893033,1.2070998639810955,1.2464516866603428,4.820099308252922
3.093052699753089,3.3256768483520993,2.6467049635858375,3.4482559457660655
0.9368129471793016,0.39459787611525643,-1.0624952440508075,-1.0517695945146444
0.04778332451560289,-0.5439688072776407,-1.5336939887307168,-1.434081483802659
2.286681215243932,3.1299482009563224,1.6306356973025444,3.924874485357093
0.985165847660608,4.693677407922093,3.626591760832343,2.0487755808590595
-1.1923467202142004,-4.018705054306798,-2.812160817512553,-1.5274324569295417
-0.06092900924328753,-2.081460487756453,0.09851764910239957,-3.6477570994913764
3.412656610068988,0.5630007138146214,-1.3407178222867577,2.283053948090818
-0.664675866782583,-0.2695791808719691,0.10862867346916483,0.35902610478290153
-1.0130372016278877,2.112557929735785,4.084019998040905,-2.316499529955372
-2.965489269137622,-2.838689890035261,-3.5945375760663505,-2.921392987367302
-2.955921125367242,-1.743650836495357,-2.0931109386918396,-0.9292844582840429
-1.033234850820141,-2.7518047208444907,-1.3967544373976608,0.5679053898807558
0.9831013259375424,1.4565662639579413,0.7866377768630981,4.010557439881069
-1.6873951556383193,-1.7942390467917757,-2.9812740674559874,-2.3499782913292195
-1.8925912554505542,-1.670708718397994,-1.3358542252736534,-2.039560403205496
1.1322349871284592,1.234308385865079,2.8084027752886467,2.8855723390570156
0.8546602742375692,1.0342647354324763,2.9966331128070305,4.18631237496707
-0.8255795613382662,-1.783586687722761,-4.738330701109614,-6.98417144440471
-1.377410939409358,-0.9975359121174403,-1.9197971788694508,4.083714207944238
2.1236988582768155,-0.03574799219860347,2.885481279306421,0.9681395459026958
4.045346362127311,1.8678728716607655,2.358456654306237,3.4556967367798985
0.3579014981330507,-0.3970888441769087,-0.9483678311217233,0.23966598718977816
-1.3121488247639617,-4.491030278912181,-6.066522149002061,-1.1282547971432533
3.803426591464669,3.982397529819215,3.837370727442024,4.891434085539821
0.13412477829876213,-1.8249305193346492,-0.9246998616842995,-3.811741926531187
-1.177738733445438,-0.7746569055739123,-0.32220767369270986,-4.256542687592875
1.3961667027600362,0.466348790607534,-1.2164048253759496,0.576659102298158
0.8834637846523502,-0.9583159964909976,-0.733093206431442,0.9946804768453271
-0.17931252521262328,-2.201831409898463,-4.3239278050781955,-0.9714894526612359
1.5299877196133527,-0.5867970502373789,-0.2964369799925964,1.4739961699308668
-1.2699401591465533,-0.7149640195237651,0.9728861186452041,-0.37788515313885834
1.826916333078899,2.5602187488903416,1.9534567733409118,-2.18340424608788
-0.40639642836027196,-1.9977700692272509,-0.8585762938740182,-2.1802960314765283
-0.9730768030421997,-3.1323710698200715,-1.9832270965103147,-4.751367984619036
4.471201079196249,4.459088662796773,4.23405042083984,-0.350019994351344
-4.617742279444259,-6.221499886555433,-7.772152818131904,-5.499195400250322
2.2982297195668346,2.407205960343773,0.4804625224215797,2.009150426945707
0.5262486354803066,-3.2548370256071184,-2.715808455872588,-2.8670145015903388
-0.7450923550710372,-1.999108259635293,-3.42028837511603,-4.357964174516566
-0.7828361804784231,-0.13832953031983264,-1.4096237780521985,-1.0406211621751145
1.1248690905055683,3.012225637875902,0.2980646576744346,2.389279657593516
0.23689486461281142,-0.9973701889317778,-1.5672448154813918,-0.11325339705204063
1.1766145008893034,3.771079215131576,3.7593832880375793,5.579913752501772
1.6981044734681197,2.095495517849604,3.333068702776332,4.7067529412956475
1.3797733878410126,2.1766049607012814,0.49004648219605107,0.22628308664519947
-0.8085312627895174,-1.1087202670087841,-1.8828868733311892,-6.176541190013489
1.6595009801705076,2.240644433207432,1.7779547547275847,-0.5536615526532755
5.565071596215786,7.5493089441382235,6.65178928099592,3.614640370897239
3.447332758099093,3.516083898161073,4.98015667652375,5.406691357343564
-2.1360607876835376,-2.686709638712422,-0.3500605748000156,0.044935720832528725
-2.3569692590545324,-0.6077684262836005,-0.16112722341964542,-0.31842184946540353
0.9584863608918294,0.3236171538557301,0.11289914669091045,3.9374626032884468
0.7934904910461106,-1.8246371165980864,1.5469774406830927,-0.15218375295346154
0.37749996433167515,-0.674930132296806,2.8453680171329507,1.3404758082764066
0.3603665897342436,-3.188531634863448,-3.952899508264976,-2.0992280151666254
-0.9700713059078965,0.8477359291862208,0.011543819149461565,0.1574101877976965
0.45531057120209484,0.7631102779067942,2.673833386919937,3.779204273073505
-0.6807942218950479,-6.2531061082117665,-5.50638463014584,-1.9605475442403157
1.130101722834048,3.4855900922653085,3.5173412446152885,4.637045176296821
3.844347048528073,4.0683384245440966,3.621598476218105,-0.129078645374741
-2.7051179068583093,-1.4493472073410802,-6.435595612269484,-3.131849520609411
-0.5694616235558039,0.03486720116219144,-2.4647451398186493,-0.39535270860237937
0.7466505964456643,0.8082031576163171,-0.2496292744465003,-1.1959861692732732
2.0513690114160172,2.643950948888043,2.251845013470806,4.240040470717014
-0.2895486075270981,-0.5581976889372757,1.3028300016747987,0.7969797217607983
1.5919471404474688,-0.18234120755113237,-0.6175534822343159,0.8829411512487818
-1.6249128714193144,-0.5829458188853691,-2.2504863131166095,-0.8099868348772858
-0.8488424365520991,-2.6730753018863083,0.1941320817653338,-0.7396396957223637
-0.36514078112677284,0.0611288851078472,2.601273404623668,0.7086336786665051
0.4917991447404741,0.4010870940251941,0.019761322043003682,-0.15800479918288446
3.8864820193168286,3.8212315992690646,4.322644919480243,4.506444441225038
-0.2728470018142205,0.5180416509437817,2.19689217591509,0.09316611404515773
1.7644912152767027,0.3792573444850771,3.622583701663549,3.748060336374787
1.3726578737826518,0.13743397289944004,0.08575028177370933,3.468599404762974
0.024627100347954508,3.488375918247326,2.3316292958663496,-0.5121520006863607
-0.7685180714002228,-0.6700046279890212,-2.0409158369395755,-1.4892873651413174
3.5497300580560505,2.794910789858733,1.470904133935662,3.8610857461902874
0.8021330615036832,0.24994631834399827,-0.024963574363582652,2.9889591163827665
-0.47672742468912976,1.048603597638293,2.9494201864628486,0.2969599964268447
4.558031511169279,2.535737527496012,1.02375651692797,-0.18938680085404824
1.285281700740391,1.4082288743437739,0.2110665423392688,1.265799872523806
1.1556803334716794,-0.26497900083089676,-0.5647181765475991,-2.449431652946232
-2.2099856625255647,-0.45087860463019647,0.6343964906375477,0.4862974488680498
1.9399107153398152,1.9955244662688378,-0.1257512761345656,-0.9134809021807311
-0.7659539114636761,0.3953370290881023,0.611376819263896,-3.464015033762807
4.0451145305796326,5.866020653834185,7.571163772230885,4.877769576823332
-1.9108343146139986,-0.6652860681263704,2.222924185368201,0.3073985775731067
-3.2102811426866436,-4.413043350138711,-3.078016775128665,-4.5625868112234595
0.375047459839104,3.436197186786029,5.554494092327662,1.5722875049773575
-0.5680178372358817,-3.490104133707841,-1.6772010010742666,-2.0828297165564704
-2.691886182295841,-3.018580689989278,-3.490790458494704,-1.9736248556526306
1.5043199981865985,1.6986607074370497,2.715652837477237,2.57212023969537
1.3498383375632779,1.251117620370516,2.512346927482671,2.6561448716458766
-0.6223557572189198,-5.014423899869994,-4.237732539591395,-1.7787504782149417
1.2224312919276263,0.3559701532974271,0.7275942394831263,0.21539376136248933
3.644754980834753,1.092102674946085,2.8460148046617473,2.080379727002952
-0.3787025218569303,0.814530877485626,1.1472368821804606,0.5035362023475797
-1.6527936789594797,-2.2241920989315442,-3.9995143571328824,-2.240927500031486
-1.2469643780657358,-0.6529804247050105,-1.7601891493425725,1.3274373581747076
-0.6749155953274738,-1.5934779277497773,-1.4480750717623225,-2.176958272833755
2.8332639282940604,3.708050623792681,2.442221306820004,5.071546417014256
-1.0189548454363806,-2.611128377405307,-4.025869147855667,-2.2049766972204665
-2.818841963800941,-2.429242030606696,-4.155130158121836,-6.126028661398198
0.8211475030177008,1.4852561687380759,0.6311462973919658,0.2191535624962091
-1.1815948027162786,-1.2521444716909462,-2.722778537820168,0.28219857571162876
2.7256233208818252,4.2237699378756846,5.133995826114017,3.075822111071062
-0.18869558089262944,-1.6420857364472223,-3.8327256330951274,-2.5970072679305227
-0.8323491771620548,1.6957352569695041,5.223346102502771,1.0774218596886924
-1.324611614118157,-0.11047585457339704,0.17399966628968233,-0.21573294742867455
1.5766317254781337,2.5544506645078555,2.1852563235965583,-0.6905945121123098
1.1326622212123794,0.45988808277430593,-2.2919822658873192,1.4210858676240694
0.7963401592698476,4.592239166639346,4.359530997520705,4.302722803242053
-1.2369590875028225,-0.21509857221711903,-2.6773108222407673,-3.5666165638109253
-1.8679122421069825,2.208150538993299,0.6629646515024703,-1.6512753148240302
-1.7501938206005025,-2.724817485125334,-0.5151640301512055,-0.7403126077463766
2.9887801190012793,4.230166326147784,4.466644432447346,1.6598413894273039
-0.402198614948331,-0.014780931766501526,0.7570739234917552,-2.460992710366869
2.090314264045567,1.3531663552599507,1.3590879611131712,2.4636942054826503
0.7272946546725378,2.25998053366317,0.2694486157305045,-2.3655780597320826
-4.3046257797690135,-5.708677308460329,-3.772359713544601,-4.88873494843059
1.7626460073518924,-2.4807503725047093,-1.5107935794577152,2.1569084605930304
0.6713950030934869,1.0143709445078324,-0.0365560390001074,-0.3613631747318932
0.03175567897017508,0.9138553872880354,1.499808629055707,4.161509142562846
-2.2329528187132586,-4.8710393517585615,-6.821497994787631,-6.076064961775099
-0.9742817967303306,3.136759754371783,4.437974062358363,2.5235426753372283
-0.41855219503455243,-0.5430867326065466,0.4846749928487516,-3.3260041039763895
-2.3656611916608945,0.5192574751619534,0.02253179602138078,-2.452709244080866
-0.15641402122763715,-2.9582158255863744,-2.138687495551958,-0.06023091599860386
-0.611618732361254,1.4699329334632436,1.124109116219092,-0.9753460644894885
-2.0439331969777705,-2.6727562298048917,-1.5986050994821621,-1.3427930974215427
-0.9531185197469884,-1.0364753397630126,-3.246699638409296,-0.13979964526865052
0.31881087276450404,0.7461516442276743,2.693865062207989,1.2522354825243132
0.7521251967836294,2.102005791163662,7.279730617323635,4.439906168999215
-0.4404711776535652,-1.9465308113831836,-2.3984519788497694,-3.344127173800832
-0.6911916465653622,-2.618196588869049,-3.681824550238841,-2.034231897831205
-2.1163496738039114,-2.899810280954922,-1.5344917070113488,-2.2217425222080913
-1.1971274388986006,1.6601261315312383,1.9079032157065703,-0.6947389572034587
0.6818136421312894,0.2613706944776812,-0.956632569586928,4.792742989852812
0.5372193719353425,5.036435573689348,6.60170912699105,4.960536248294469
2.954194591878965,4.915723187935772,4.182239510223903,1.8969499816201216
0.7816589190541225,1.071894704275099,0.8061371450431103,0.4755740942438282
-2.5443663673722887,-1.6379468579558396,0.5174037910122147,0.54793915679953
0.1894964443912562,0.44493239924728223,1.3254570426129737,1.4025980368035178
1.9235529832330696,3.883742701410535,2.752441039961303,0.8839446049104436
-1.1786272670411246,-1.691821651895118,-4.386779810971629,-0.5896458238156348
-0.8909037635691013,-2.91954240847154,-2.7165222880329587,-1.7044395015031604
0.4270947096286396,-1.8117657726060874,-0.8658555947870841,-3.107967738015559
4.5355286735933,4.668755890431477,6.963589233993603,7.111511189573835
-0.04809716595001339,1.267312353928018,2.1482036753918123,0.1279385444547836
-1.1788685877387832,1.665870612902938,-3.3714247878840817,-0.4736445614756577
1.239204304824832,-1.4951480622664555,-3.2261751206506313,-1.9299689691995794
1.038467002264425,0.49930965790217596,1.7112318030377005,2.8039626442809675
-0.6093264715124905,0.23711093008429462,2.18616573667805,0.4941978464721372
0.4697660533763503,2.964901819736517,1.9761504089425763,2.5231254530118954
-0.12153118151291294,2.453421727890707,5.387613599252516,2.5155863789017494
0.4302352663161082,0.3439459147119672,0.8657211682902295,1.5199569549294962
-0.3247842800300483,-1.2347119252315342,0.04670379036470873,0.0408496936344985
0.5423593131764373,-0.4764655695304809,1.7494134417413025,0.0355170416120012
0.6015972181184558,2.862371662033368,3.7950338389293994,1.3143027717044202
2.876181874423871,3.9559649315888983,3.642261992396452,1.4689664776177769
-1.4005401470272816,1.3375244964354482,-0.14408151983919848,-3.164227838647471
-0.22684512151273248,-2.203841057512504,-0.818558657597257,0.6818393372309245
0.3129889185557107,-0.4888699608156006,-0.5829738528144748,3.356747625665765
0.34337608132225633,-1.968604462771539,0.04254647841351189,2.242572931128572
-0.5925071194950668,0.31836013279945874,0.7396412277166056,-1.5838064344421392
0.37411806814526255,-3.7150017827629047,-3.3651754459932945,-1.6692267051822542
-0.2883308928306005,-5.335895231751265,-5.375002721017801,-3.72120255175979
2.601074888766062,4.32812427173879,7.691073128526629,3.8434401395560265
0.653199938751262,-1.6720709846794137,-2.901263327003866,1.0602580285628094
1.8490014840752795,0.20864625252945213,0.543925527741426,0.731640992122716
-2.649226403967697,-3.3780263408512203,-4.889322729982946,-2.9204615057867986
1.182129247553147,1.417129684930237,2.900755776777024,2.5226734262284065
3.4913421451384834,6.904633804950205,6.922115999310934,6.498010651380008
-1.9479790885325299,-1.0755955752648971,2.6627572744094294,0.6006622439043957
-1.2734315924330513,-1.775423713960076,-2.160653835492232,1.3607142765812603
-2.242479330069404,-2.8336445858008488,-4.112408573918579,-2.2366993783027764
-2.3413073944913276,0.4553797502030088,0.8433808796241408,-0.4420013867616594
1.481942264254486,0.6785004691446013,-0.029810511476168755,1.3790979143503488
-1.8073658924129448,-3.865599651135327,-5.597157791899144,-4.524464347035444
-1.7049497816533674,-0.6557263302086256,-0.06415086091103339,-0.5963046131787676
-0.24016029773276593,0.41084759105031654,0.8863986510625508,1.5007997706144645
-2.1034495598551666,0.07357277164263998,0.1759227355618298,-1.7770801560406384
1.2799330776486677,1.0019303295607884,0.4257787196729427,1.9456195878296842
-0.2613514200398732,1.5791264208995743,2.008225744043595,3.6747349267820617
1.6033166232633038,3.8252857122982533,7.34289401028216,2.8780753675615203
-2.455819283172618,-1.7488856677484033,-0.8853158261035621,0.3628315963763149
-0.2952233945052641,-0.41457957470906304,-1.9139418835527555,0.15028443702467675
0.9400874297792372,-0.7043958065336104,0.0844750029088126,-0.12400846562469447
0.04020665779246118,-0.8767663251089238,1.1742139961455234,1.8185171817283035
0.45934940438521493,0.5630470175516133,-0.2975463909636815,0.6865733804986525
-1.4974172306507434,-1.838128051561521,-3.733026013161596,-3.0669005830865865
2.1371672447046013,2.68779690365839,3.192812975039762,3.0286742431193825
-1.1309126483944112,0.09418262983583103,-1.5708748738522875,-4.220669113785124
-1.7515183320788383,-3.711073397846457,-6.473735567261352,-5.014836547007382
0.2681268527288894,0.3103979780649409,-0.5965770244735435,1.3231591848571151
0.47084316090397954,0.5666265989568757,-4.7124139810450965,-3.4673989430236634
-0.6657238296892725,-1.412784386255992,-0.7175894876586899,-0.016528383215399844
-1.0799640903663978,-1.3008801435618773,-5.261442881167573,-1.111243908673604
3.1441183966540582,4.02411274265664,2.99835982283539,3.878051022935336
-1.33302410049469,-0.6248925050844814,-0.9878991578337246,-3.7924962796262203
0.392614622899286,-0.9357926767135203,-0.2732352393734824,3.4536025892378603
-0.9977257777676923,1.935559126294618,5.791311922211172,0.6004095132695852
